ID,Status,Name,Einzigartig,Kartenart,Kartentext-Planung,Kartentext,Flavourtext,Element,⚔️,🛡️,⭕️,Kartentyp,Kosten Aeris,Kosten Aqua,Kosten Ignis,Kosten Magica,Kosten Terra,Kosten Ungeprägt,Erstellt von,Artwork,Art Production,Glossar,Erstellungsdatum,Kritik,Letzte Änderung,Set Release,Zustimmung
457,Playtest,Die Wilde Jagt,No,Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),"Alle Charaktere die du nicht kontrollierst werden “Rasend” bis zu beginn deines nächsten Zuges.
Ein Charakter mit Rasend wird in der ersten Hauptphase in die Angriffsposition gebracht und muss angreifen falls möglich.",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),,,,,3,,,,,3,Gut Christian,,,,"September 24, 2024 9:17 PM",,"July 3, 2025 3:18 PM",,
459,TCG Arena,Ausmerzen,No,Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Schicke einen Charakter deiner Wahl ins Exil.,Schicke einen <kind>Charakter</kind> Deiner Wahl ins <zone>Exil</zone>.,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),,,,,,,,2,,2,Gut Christian,,,,"September 24, 2024 9:28 PM",,"July 24, 2025 11:15 PM",,
460,TCG Arena,Weltenbrand,No,Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Schick alle Charaktere ins Exil.,Schicke alle <kind>Charaktere</kind> ins <zone>Exil</zone>.,"Die Elementtreuen erzählen noch heute, wie der Himmel selbst schrie, als die Welt in Flammen ertrank.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),,,,,,,,2,,4,Gut Christian,,,,"September 24, 2024 9:30 PM",,"July 6, 2025 6:41 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
461,TCG Arena,Siegelpyramide,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),"Wenn Siegelpyramide ins Spiel kommt, schicke einen Charakter deiner Wahl ins Exil, bis Siegelpyramide das Feld verlässt. (Wenn Siegelpyramide zerstört wird, kehrt der Charakter in Verteidigungsposition auf das Feld seines Besitzers zurück.)","Wenn <self>ich</self> ins <key>Spiel</key> komme, schicke einen <kind>Charakter</kind> Deiner Wahl ins <zone>Exil</zone>, bis <self>ich</self> das <zone>Feld</zone> verlasse. Der <kind>Charakter</kind> kehrt dann in <key>Verteidigungsposition</key> auf das <zone>Feld</zone> seines <key>Besitzers</key> zurück.","Unter dem Siegel schlummert, was aus unseren Landen auf Ewigkeit verbannt sein sollte.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),,,,,,,,2,,1,Gut Christian,,,,"September 24, 2024 9:33 PM",,"July 6, 2025 6:45 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
462,Experiment,Regelkarte Wahnsinn,No,,"Wird ein Charakter mit Wahnsinn belegt, so muss dieser sofort einen zufälligen anderen Charakter angreifen, das gilt für feindliche und verbündete Charaktere. Am besten wirft man dafür einen geeigneten Würfel. Dafür darf dieser Charakter auch in der Verteidigungsstellung angreifen. Gibt es für den Charakter kein Angriffsziel kommt Wahnsinn nicht zum tragen. Sollten mehre Charaktere gleichzeitig Wahnsinn erhalten kämpfen sie gleichzeitig. Dabei dürfen nur jeweils zwei Charaktere miteinander kämpfen.",,,,,,,,,,,,,,Marco Meierhofer,Alle%20Karten%2070ddd0aaafb74f56b205e643b0901290/Erklrbr_Lovecraft.png,,,"September 26, 2024 6:09 PM",,"September 26, 2024 7:19 PM",,
464,Playtest,Pekars Segen,No,Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Alle deine Charaktere und Manifestationen auf dem Feld mit einem Bannkreis sind geschützt vor Ereignissen und können von Fähigkeiten nicht gezielt werden.,,,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),,,1,,,,,2,,3,Timon,,,,"November 20, 2024 4:41 PM",,"July 3, 2025 1:04 PM",,
465,Idee,Windstoss,No,Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),"Jederzeit spielbar,
Füge einem Charakter deiner Wahl 5 schaden zu und ziehe eine Karte.",,,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),,,,,2,,,,,,Gut Christian,,,,"November 20, 2024 7:36 PM",,"November 20, 2024 7:37 PM",,
466,TCG Arena,"Alvar, dem König sein Knecht",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
A;  Ein befreundeter Charakter deiner Wahl erhält ein Gottesschild. Wirf eine Münze, bei Kopf erhält der Charakter -10/-10 bis Zugende, bei Zahl fügt der Charakter einem anderen befreundeten Charakter deiner Wahl schaden in höhe seiner Stärke zu.","<cost><aqua/></cost> Ein befreundeter <kind>Charakter</kind> Deiner Wahl erhält einen <key>Bannkreis</key>. Wirf eine <key>Münze</key>. Bei <key>Kopf</key> erhält der <kind>Charakter</kind> bis <key>Zugende</key> <stats>-10/-10</stats>, bei Zahl fügt der <typ>Charakter</typ> einem anderen, <key>befreundeten</key> <kind>Charakter</kind> Deiner Wahl <key>Schaden</key> in Höhe seiner <key>Stärke</key> zu.","Manchmal fragt sich Alvar, ob sein Streben nach Rettung nur eine Flucht vor der Angst ist, den König je enttäuschen zu können.",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),10/10,10/10,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,2,,,,1,Gut Christian,,"Alvar, dem König sein Knecht (https://www.notion.so/Alvar-dem-K-nig-sein-Knecht-11995bba56ba803791dff0804eefb100?pvs=21)",,"March 3, 2025 5:29 PM",,"July 6, 2025 10:57 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
467,Playtest,Babette E.Y. MacMetth,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig,
Tödlicher Angriff gegen Magier. 
2,T, OPT; Füge einem Charakter deiner Wahl 10 Schaden zu.
Wenn du Janthe Nain O'Leary kontrollierst füge stattdessen 20 schaden zu.",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15/20,15/20,,Abenteurer (https://www.notion.so/Abenteurer-18c618e1fbc44737ad118d41cdbfa787?pvs=21),,,,,2,1,Gut Christian,,,,"March 3, 2025 5:46 PM",,"July 3, 2025 3:13 PM",,
468,Playtest,Janthe Nain O'Leary,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig,
Tödlicher Angriff gegen Magier. 
2,T, OPT; Füge einem Charakter deiner Wahl 10 Schaden zu.
Wenn du Babette E.Y. MacMetth kontrollierst füge stattdessen 20 schaden zu.",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15/20,15/20,,Abenteurer (https://www.notion.so/Abenteurer-18c618e1fbc44737ad118d41cdbfa787?pvs=21),,,,,2,1,Gut Christian,,,,"March 3, 2025 6:01 PM",,"July 3, 2025 3:13 PM",,
469,Playtest,"Soldat Rian, James",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig,
Wenn ich dein Feld verlasse und nicht durch einen Kampf zerstört würde, bringe mich auf dein Feld zurück.",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15/20,15/20,,Soldat (https://www.notion.so/Soldat-16a95bba56ba80a0a97af872ec32e686?pvs=21),,,,,2,1,Gut Christian,,Soldat Rian (https://www.notion.so/Soldat-Rian-1cd95bba56ba8058893ee6e7ffaec50e?pvs=21),,"March 4, 2025 1:38 PM",,"July 3, 2025 4:50 PM",,
470,TCG Arena,"Keroth, Thul'Heen des Südlichen Siegels ",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Soldaten die du kontrollierst erhalten +15/+15","<typ>Soldaten</typ>, die Du <key>kontrollierst</key>, erhalten <stats>+15/+15</stats>.","“Sich erheben von der Erde, bis das Schaf zum Wolfe werde!”",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),55/55,55/55,,Anführer (https://www.notion.so/Anf-hrer-5014765dddb3438f86c31b63b4523367?pvs=21),,,,,3,3,Gut Christian,,Keroth (https://www.notion.so/Keroth-1cd95bba56ba80d0aa0bc0df6f198430?pvs=21),,"March 5, 2025 12:58 PM",,"July 6, 2025 6:03 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
471,TCG Arena,"Eurestes, Archon des Südlichen Siegels ",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Schildbrecher",<ability>Schildbrecher</ability> <desc>Überschüssiger <key>Schaden</key> an <key>Blockern</key> wird <self>meinem</self> ursprünglichen <key>Ziel</key> zugefügt.</desc>,"Seine Waffe entfesselt den reinen Grimm der Elemente, der die Verfemten zerschmettert.",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),65/65,65/65,,Anführer (https://www.notion.so/Anf-hrer-5014765dddb3438f86c31b63b4523367?pvs=21),3,,,,,4,Gut Christian,,Eurestes (https://www.notion.so/Eurestes-1cd95bba56ba80af94cdd57bda142627?pvs=21),,"March 5, 2025 1:04 PM",,"July 6, 2025 11:00 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
472,TCG Arena,"Carmille, Beamtin der Hofkanzlei ",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ein Charakter, den du kontrollierst eine Schildkarte zerstört, ziehe eine Karte.","Wenn ein <kind>Charakter</kind>, den Du <key>kontrollierst</key>, eine <key>Schildkarte</key> <key>zerstört</key>, <key>ziehe</key> eine <key>Karte</key>.",“Eure Belohnung? Die ist im Paragraph IV vertraglich geregelt.”,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),10/15,10/15,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,,,,1,1,Gut Christian,,Carmille (https://www.notion.so/Carmille-11d95bba56ba80e890b1f1e542410ecc?pvs=21),,"March 6, 2025 2:29 PM",,"July 24, 2025 9:30 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
473,TCG Arena,"Laytja, Heilerin der Lüfte",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, platziere eine Bannkreis auf einen anderen befreundeten Charakter.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, platziere einen <key>Bannkreis</key> auf einem anderen, <key>befreundeten</key> <kind>Charakter</kind>.","“Sowie die Brise die Asche verweht, bringt der Wind Linderung für jede Wunde.”",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),15/15,15/20,,Priester (https://www.notion.so/Priester-048bd95495bd4b0daf5c7b992a39f61a?pvs=21),2,,,,,1,Gut Christian,,"Laytja, Heilerin der Winde (https://www.notion.so/Laytja-Heilerin-der-Winde-1cd95bba56ba80a19f44c528ccde798a?pvs=21)",,"March 6, 2025 2:39 PM",,"July 6, 2025 6:55 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
475,TCG Arena,"Sirka Sorlissos, Hüterin der Halephischen Wälder",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, zeige die obersten drei Karten von deinem Deck auf, lege eine davon in deine Elementarzone den rest unter dein Deck.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, decke die obersten 3 <key>Karten</key> von Deinem <zone>Deck</zone> auf, lege eine davon in Deine <zone>Elementarzone</zone> und den Rest unter Dein <zone>Deck</zone>.",“Terra verzeiht vieles. Aber nie den Verrat am Kreislauf selbst.”,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15/15,15/15,,Magier (https://www.notion.so/Magier-3a53f2f6a1ef426b8a25520ab3d354b1?pvs=21),,,,,1,2,Gut Christian,,Sirka Sorlissos (https://www.notion.so/Sirka-Sorlissos-11d95bba56ba804f9218f493b1932cf7?pvs=21),,"March 10, 2025 8:28 AM",,"July 6, 2025 11:05 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
476,Playtest,Iriel-Elisha,Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Sofort, Opfere mich; Zwei befreundete Charaktere deiner Wahl erhalten einen Bannkreis.",,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),15/25,15/30,,Priester (https://www.notion.so/Priester-048bd95495bd4b0daf5c7b992a39f61a?pvs=21),,,,,2,2,Gut Christian,,"Iriel-Elisha, Yoah-Tan von Heldengrab (https://www.notion.so/Iriel-Elisha-Yoah-Tan-von-Heldengrab-11d95bba56ba800e9eb5de24401c9e91?pvs=21)",,"March 10, 2025 8:42 AM",,"July 3, 2025 3:13 PM",,
477,TCG Arena,"Kardes, der Feldkoch",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, erhalten alle befreundeten Charaktere +20/+20 bis zum ende des Zuges.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, erhalten <key>befreundete</key> <kind>Charaktere</kind> <stats>+20/+20</stats> bis <key>Zugende</key>.",“Ein guter Eintopf füllt den Magen. Ein großartiger Eintopf hebt die Armeen wieder auf die Beine.”,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),20/20,20/20,,Gefolge (https://www.notion.so/Gefolge-d8ea55c1066e4abbb15b1b371bd0f320?pvs=21),,,,,2,2,Gut Christian,,Kardes (https://www.notion.so/Kardes-11d95bba56ba808f9231e9d46d5eb58e?pvs=21),,"March 10, 2025 8:46 AM",,"July 6, 2025 11:06 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
478,TCG Arena,"Tekkadahn, Waffenmeister Terras",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Einzigartig,,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),50/50,40/60,,Krieger (https://www.notion.so/Krieger-86700da5b47d4073ae8e37cc896f9162?pvs=21),,,,,2,2,Gut Christian,,Tekkadahn (https://www.notion.so/Tekkadahn-1cd95bba56ba80ba90ffe50298fcf551?pvs=21),,"March 10, 2025 8:53 AM",,"July 24, 2025 11:26 PM",,
479,TCG Arena,"Sir Beolf, Leutnant des Südlichen Siegels",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Soldaten die du kontrollierst kosten ein unbestimmtes Elementar weniger.","<typ>Soldaten</typ>, die Du <key>ausspielst</key>, kosten <unshaped1/> weniger.",“Der Untote verspottet das Leben; meine Klinge erinnert ihn an den Tod.”,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),40/50,40/50,,Anführer (https://www.notion.so/Anf-hrer-5014765dddb3438f86c31b63b4523367?pvs=21),,,,,2,3,Gut Christian,,Sir Beolf von der Wolfswacht  (https://www.notion.so/Sir-Beolf-von-der-Wolfswacht-1fa95bba56ba8140b2abe86b29f6bdc3?pvs=21),,"March 10, 2025 8:58 AM",,"July 6, 2025 11:08 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
480,TCG Arena,"Aselhelm, Knapporal der Schwarzen Lilie",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Ansturm","<ability>Ansturm</ability> <desc><self>Ich</self> darf in dem <key>Zug</key> <key>angreifen</key>, in dem <self>ich</self> auf das <zone>Feld</zone> gekommen bin.</desc>","“Schlag zuerst, denk später.”",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),25/25,25/25,,Anführer (https://www.notion.so/Anf-hrer-5014765dddb3438f86c31b63b4523367?pvs=21),,,2,,,1,Gut Christian,,Aselhelm (https://www.notion.so/Aselhelm-1cd95bba56ba80d8a690c9c4c499e075?pvs=21),,"March 10, 2025 9:04 AM",,"July 6, 2025 11:08 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
481,TCG Arena,"Ectelias, der Waldläufer",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, zahle X, siehe dir X Handkarten deiner Wahl eines Gegners an, dein Gegner legt eine Handkarte deiner Wahl auf den Friedhof.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, zahle <unshapedX/>. Sieh Dir X zufällige <zone>Handkarten</zone> eines <key>Gegners</key> an. Dieser <key>Gegner</key> legt eine <zone>Handkarte</zone> Deiner Wahl auf den <zone>Friedhof</zone>.",“Er ist schneller als Dein letzter Gedanke.”,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),30/30,30/30,,Abenteurer (https://www.notion.so/Abenteurer-18c618e1fbc44737ad118d41cdbfa787?pvs=21),2,,,,,2,Gut Christian,,Ecthelias (https://www.notion.so/Ecthelias-17995bba56ba8028b790d35bc02e0c37?pvs=21),,"March 10, 2025 9:08 AM",,"July 7, 2025 12:21 AM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
482,TCG Arena,"Thulmann, Weibel der Armee Bjarturs",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Herbeirufen Soldat
Herbeirufen Soldat","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, wende <ability>2 × Herbeirufen Soldat</ability> an. <desc>Decke 5 Karten von Deinem Deck auf und nimm eine vom Typ <typ>Soldat</typ> auf die <zone>Hand</zone>. Lege dann alle anderen so aufgedeckten Karten gemischt unter Dein Deck.</desc>",“Ein guter Befehl rettet hundert Leben.”,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),30/35,30/35,,Anführer (https://www.notion.so/Anf-hrer-5014765dddb3438f86c31b63b4523367?pvs=21),,,,,2,2,Gut Christian,,Tuhlmann (https://www.notion.so/Tuhlmann-1cd95bba56ba800a9c4ad68e34fbf20d?pvs=21),,"March 10, 2025 9:15 AM",,"July 7, 2025 12:20 AM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
483,TCG Arena,"Konrad, Waffenknecht in Bjartur",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Positionswechsel",<ability>Positionswechsel</ability> <desc>Ich darf stattdessen in der <phase>Hauptphase</phase> <self>meine</self> <key>Position</key> ändern.</desc>,"“Mein Leben für die, die mir ihr Vertrauen schenken.”",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),10/30,15/20,,Soldat (https://www.notion.so/Soldat-16a95bba56ba80a0a97af872ec32e686?pvs=21),,,,,2,,Gut Christian,,Soldat Konrad (https://www.notion.so/Soldat-Konrad-1cd95bba56ba80f9b251c8c7f9825b36?pvs=21),,"March 10, 2025 11:03 AM",,"July 6, 2025 11:16 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
484,TCG Arena,"Eron, Ignis-Priester im Orden von Grauenfurt",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
1,I; Ich erhalte +20/+0 und “unblockbar” bis Zugende solange ich einen Charakter angreife.","<cost><ignis/><unshaped1/></cost> Bis <phase>Zugende</phase> erhalte <self>ich</self> <stats>+20/+0</stats> und <ability>Unblockbar</ability>, solange <self>ich</self> einen <kind>Charakter</kind> <key>angreife</key>. <desc><self>Ich</self> kann nicht <key>geblockt</key> werden.</desc>","“Manchmal muss die Welt halt brennen, um gerettet zu werden.”",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),30/50,30/50,,Priester (https://www.notion.so/Priester-048bd95495bd4b0daf5c7b992a39f61a?pvs=21),,,3,,,1,Gut Christian,,Eron von Grauenfurt (https://www.notion.so/Eron-von-Grauenfurt-17995bba56ba80dd9583efee795a0cf9?pvs=21),,"March 10, 2025 11:12 AM",,"July 6, 2025 11:20 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
485,TCG Arena,"Cherin, Aeris-Priesterin",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, ändere die Kampfposition von bis zu zwei Charakteren. Falls du einen Charakter vom Typ Magier mit dem Element Ignis Kontrolierst, fügen den Zielen jeweils 20 Schaden zu.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, ändere die <key>Kampfposition</key> von bis zu zwei anderen <kind>Charakteren</kind> Deiner Wahl. Falls Du einen <kind>Charakter</kind> vom <key>Typ</key> <typ>Magier</typ> und <key>Element</key> <ignis/> <key>kontrollierst</key>, füge den <key>Zielen</key> jeweils <damage>20</damage> <key>Schaden</key> zu.","“Ich bin nicht Herrin des Windes, sondern seine Dienerin, denn nur wer loslässt, kann lernen, wie weit er getragen wird.”",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),20/25,10/30,,Magier (https://www.notion.so/Magier-3a53f2f6a1ef426b8a25520ab3d354b1?pvs=21),2,,,,,1,Gut Christian,,Cherin Tehilla Yadah de Rihanner (https://www.notion.so/Cherin-Tehilla-Yadah-de-Rihanner-17995bba56ba80c68948cfe7e94623e7?pvs=21),,"March 10, 2025 11:33 AM",,"July 6, 2025 11:23 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
486,TCG Arena,"Sarius, Kundschafter der Hofkanzlei ",Yes,Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),"Einzigartig
Wenn ich das Feld betrete, zeige die obersten drei Karten von deinem Deck auf, lege eine davon in deine Elementarzone den rest unter dein Deck.","Wenn <self>ich</self> das <zone>Feld</zone> <key>betrete</key>, decke die obersten 3 <key>Karten</key> von Deinem <zone>Deck</zone> auf, lege eine davon in Deine <zone>Elementarzone</zone> und den Rest unter Dein <zone>Deck</zone>.","Sarius’ Augen fliegen über die Zeilen – er hat schon eine Idee, wo er es auftreiben kann.",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),15/15,10/15,,Gelehrter (https://www.notion.so/Gelehrter-112f4e92a6464af1a3fe9c8f536355b0?pvs=21),,1,,,,2,Gut Christian,,Sarius (https://www.notion.so/Sarius-1cd95bba56ba805cbef7fc51ae537cfb?pvs=21),,"March 10, 2025 5:23 PM",,"July 6, 2025 7:34 PM",Alpha Set  (https://www.notion.so/Alpha-Set-22495bba56ba80dea926d7979a373c53?pvs=21),
